"","gamma","alpha","rho","sigma_eps_sq","alpha_tilde","k","Y_inf","obj_fun"
"1",0.919066085905,4.47546023601,0.968393267751,7.65612,4.14485,0.032117,201.474,2044.59
"2",0.289022894983,0.735813295332,0.936423391074,0.0346051,0.276243,0.0656876,161.22,2100.89
"3",0.556707475008,1.16437300741,0.968958682593,0.351676,0.679256,0.0315333,255.374,2097.98
"4",0.426176396232,1.2326365158,0.928892415369,0.118995,0.596428,0.0737624,146.986,2098.61
"5",0.735929721687,2.93404718228,0.94788683629,1.6107,2.21137,0.0535202,162.846,2056.89
"6",0.242012019892,0.494631017384,0.954471147878,0.0205583,0.165236,0.0465979,205.673,2079.19
"7",0.976792982345,4.99643690889,0.98316331783,16.6219,4.89732,0.01698,332.84,2137.75
"8",0.154944827046,0.567561674242,0.925993699169,0.0111267,0.161947,0.0768878,156.676,2119.97
"9",0.603215528575,1.8526468881,0.945658097581,0.612671,1.17189,0.0558742,162.581,2125.44
"10",0.587206211736,1.67240831492,0.950390421926,0.505029,1.03166,0.0508824,175.58,2113.58
"11",0.443811183298,1.29758087052,0.928670042433,0.135246,0.647211,0.0740018,143.902,2087.2
"12",0.362882178407,0.99329811448,0.930102480462,0.0596527,0.430348,0.0724605,149.708,2059.05
"13",0.443184314807,1.00073377302,0.952653978383,0.15153,0.490856,0.0485035,195.774,2144.56
"14",0.178291947701,0.56466297727,0.931075984705,0.0131008,0.169599,0.0714144,156.072,2103.2
"15",0.314844322652,0.734954612116,0.942542620267,0.0406019,0.288854,0.0591741,168.87,2080.74
"16",0.770543124344,3.17194587461,0.952381808449,2.37585,2.49174,0.0487893,170.037,2085.08
"17",0.920314801146,5.24404828869,0.96045505254,9.13087,4.86572,0.0403481,186.648,2092.82
"18",0.218991721315,0.615690771781,0.933134145057,0.0185898,0.201697,0.0692063,154.724,2097.92
"19",0.647951029024,2.24209428316,0.944058399158,0.967712,1.50871,0.0575673,161.548,2143.94
"20",0.802294102727,2.66838703176,0.972237828927,2.87015,2.16859,0.0281548,228.634,2066.59
"21",0.541940108007,1.51671740334,0.945948359796,0.297043,0.876022,0.0555673,170.678,2071.29
"22",0.668572434887,2.12541560664,0.954502314366,1.0991,1.46649,0.0465652,180.296,2131.78
"23",0.371772507469,0.876004051023,0.942829452923,0.071262,0.382845,0.0588699,166.489,2097.64
"24",0.85634579643,3.17710373649,0.976567639416,5.65619,2.74413,0.0237113,260.375,2132.59
"25",0.317037487272,0.859494931865,0.930549767466,0.0469154,0.341942,0.0719797,152.612,2114.86
"26",0.493391185834,1.14951241377,0.954497680279,0.213311,0.612662,0.0465701,194.368,2109.97
"27",0.425925045101,1.0853394531,0.938895941828,0.123673,0.523377,0.0630506,154.856,2115.04
"28",0.319985399779,0.673104331373,0.949947807072,0.0389723,0.265436,0.0513482,183.772,2057
"29",0.356518297323,0.792399279887,0.947376236125,0.0665226,0.335129,0.054059,179.981,2123.81
"30",0.2537952192,0.66830084114,0.934564181709,0.0255064,0.235047,0.067675,154.22,2099.53
"31",0.273353049129,0.700195182058,0.936504756425,0.0325055,0.254896,0.0656007,161.515,2125.16
"32",0.671660554702,1.57932995935,0.973686021208,0.936848,1.08709,0.0266664,254.738,2082.73
"33",0.516432110835,1.58228555982,0.93327009112,0.279551,0.883873,0.0690606,148.845,2115.55
"34",0.361534079898,0.701029814123,0.956334375134,0.0664338,0.297112,0.0446477,201.123,2112.75
"35",0.749399372629,2.48009280965,0.966621467927,1.89737,1.89196,0.0339483,218.675,2083.41
"36",0.620580531489,1.85873430289,0.949674997414,0.576812,1.20382,0.0516355,166.63,2058.15
"37",0.733891062416,3.06961139706,0.942231879823,1.90915,2.31053,0.0595039,152.376,2112.94
"38",0.529290856947,1.23261318842,0.959815066571,0.282406,0.692596,0.0410147,216.764,2102.27
"39",0.757544616971,2.85969117669,0.957056342587,2.31467,2.20929,0.043893,181.585,2116.85
"40",0.400770265633,0.889277429027,0.95028114169,0.0940803,0.406115,0.0509974,188.772,2111.17
"41",0.115722456985,0.428919885522,0.938260089186,0.00816935,0.111376,0.0637281,163.729,2131.45
"42",0.0574053661479,0.5132846217,0.909322281054,0.00454145,0.120143,0.0950557,134.488,2095.04
"43",0.471061724268,0.84577808914,0.969391637307,0.184879,0.429022,0.0310866,271.744,2137.87
"44",0.41077925691,0.823787976358,0.956758569645,0.0999655,0.381636,0.0442042,200.6,2103.18
"45",0.553161603686,1.44219758721,0.952536785004,0.363354,0.845232,0.0486266,182.329,2106.98
"46",0.439033752197,1.00456252878,0.947930148952,0.107884,0.493107,0.0534745,167.445,2038.51
"47",0.547942282388,1.4965991548,0.947532252526,0.336964,0.872518,0.0538943,169.091,2094.01
"48",0.0582025222007,0.443940722817,0.923620182497,0.00447554,0.102218,0.0794543,149.384,2098.66
"49",0.470233975201,1.02116021502,0.954613866654,0.185066,0.52557,0.0464483,182.844,2126.63
"50",0.379735200116,0.935352581053,0.939889796533,0.0768394,0.415297,0.0619926,162.373,2097.81
"51",0.65503251054,1.77264031826,0.962786709145,0.799312,1.19835,0.0379234,200.448,2072.72
"52",0.269380603006,0.738563776991,0.931025943095,0.0290436,0.267929,0.0714681,154.076,2097.74
"53",0.567541854339,1.60670791328,0.948249392803,0.398968,0.963625,0.0531377,172.865,2093.53
"54",0.791970165105,2.60705310332,0.974124875597,2.75083,2.09058,0.0262158,256.097,2084.97
"55",0.248528385543,0.512468374816,0.953960871451,0.0225743,0.173402,0.0471326,207.658,2091.71
"56",0.225575980407,0.513393381105,0.948008793143,0.0177772,0.1678,0.0533915,180.235,2072.69
"57",0.530749824316,1.24565236061,0.955812176817,0.29829,0.705318,0.0451939,184.824,2107.85
"58",0.214990699973,0.541548455929,0.942999886193,0.0178002,0.173428,0.0586891,176.905,2104.12
"59",0.531470396634,1.31106840571,0.953378983735,0.329953,0.743415,0.0477428,183.178,2138.03
"60",1.02288829195e-05,0.414139318766,0.917095466184,0.00283248,0.0829088,0.0865437,147.71,2118.57
"61",0.518178516843,1.24599494309,0.952323161283,0.29192,0.693325,0.0488508,175.261,2134.22
"62",0.347831930476,0.868244929152,0.936346968949,0.0591869,0.365656,0.0657692,152.342,2099.98
"63",0.388603383378,0.802683847193,0.953650262716,0.0845097,0.358275,0.0474583,192.994,2111.71
"64",0.243205578118,0.64292704043,0.936120007951,0.0224769,0.220243,0.0660116,162.264,2093.87
"65",0.711213328235,2.78864523362,0.944892648947,1.4774,2.03843,0.056684,160.252,2098.54
"66",0.25619352992,0.515218279224,0.955046113421,0.0232025,0.176949,0.0459957,210.273,2078.87
"67",0.43320098543,1.12247731336,0.939626185239,0.132422,0.546632,0.0622732,161.727,2119.66
"68",0.406562740749,0.856150781758,0.952944260357,0.0923341,0.395135,0.0481989,187.516,2087.17
"69",0.257633076557,0.509507091296,0.954874534949,0.0256959,0.176391,0.0461753,198.636,2103.03
"70",0.434984403703,0.929696452573,0.954502236859,0.120936,0.449901,0.0465653,193.968,2094.55
"71",0.947702268042,5.26302874103,0.968779537807,9.33877,5.019,0.0317182,212.776,2026.98
"72",0.377540781165,1.0048788601,0.933312238888,0.0802285,0.446071,0.0690155,153.512,2114.15
"73",0.29295658716,0.704434193966,0.940572875408,0.0370717,0.265796,0.0612661,166.219,2112.95
"74",0.48128953624,1.19870766308,0.947153084354,0.194878,0.629772,0.0542945,172.187,2109.55
"75",0.407784264651,1.16823936506,0.928883699893,0.0890523,0.547506,0.0737717,149.192,2059.5
"76",0.893757127244,4.42994994857,0.967793407214,7.49425,3.99151,0.0327366,219.793,2110.86
"77",0.691264109739,2.16815904278,0.958201132206,1.38942,1.54057,0.0426976,184.571,2143.16
"78",1.03311675781e-05,0.371329662804,0.925992423604,0.00265353,0.0740114,0.0768892,151.007,2096.51
"79",0.0796175365406,0.465344061037,0.924911478406,0.00553413,0.112138,0.0780572,154.065,2108.77
"80",0.540653011266,1.19303192337,0.961492323679,0.339043,0.683524,0.0392687,204.433,2124.5
"81",0.26815407063,0.688142530158,0.935410888583,0.0281455,0.249117,0.0667694,153.541,2089.54
"82",0.30521843488,0.802843560662,0.93156041728,0.0426461,0.313482,0.0708942,146.337,2113.32
"83",0.354115727467,0.828193376801,0.943103225655,0.0686745,0.350173,0.0585795,169.292,2137.23
"84",0.184627496329,0.611402418685,0.924620415432,0.0153137,0.188261,0.078372,142.24,2126.22
"85",0.553592163244,1.44081088807,0.953883290927,0.369537,0.843738,0.047214,190.672,2113.44
"86",0.235284996027,0.581171861443,0.94148495385,0.0236766,0.195256,0.0602969,167.598,2133.5
"87",0.350274024858,0.878199185068,0.937261781485,0.0690577,0.370349,0.0647927,158.986,2146.29
"88",0.645218984297,1.55856636265,0.969952251442,0.864566,1.03566,0.0305084,241.417,2131.3
"89",0.472365676805,1.29543963015,0.938609486814,0.150331,0.673312,0.0633558,159.194,2047.53
"90",0.970191457272,6.65612002093,0.955815696829,14.1275,6.5019,0.0451902,171.544,2086.61
"91",0.523138175297,1.59366175748,0.936045738263,0.307806,0.89766,0.0660909,155.955,2130.78
"92",0.98612915058,6.35700020531,0.965051548758,17.7489,6.30377,0.0355738,194.047,2119.98
"93",0.523471610273,1.19945895528,0.956835250793,0.282657,0.671047,0.0441241,188.967,2112.17
"94",0.335423884004,0.698813748944,0.950692671434,0.0529432,0.283706,0.0505644,184.358,2110.84
"95",0.329660663985,0.813787035703,0.938031821349,0.0537185,0.330242,0.0639714,160.058,2124.96
"96",0.18790354917,0.437019344126,0.951460110205,0.0144056,0.130657,0.0497575,194.355,2116.21
"97",0.516529886102,1.19919007596,0.956898404619,0.278999,0.662519,0.0440581,198.361,2130.5
"98",0.507745963552,1.61460178122,0.928460845499,0.272279,0.891347,0.0742271,143.741,2128.83
"99",0.166215019352,0.457504169442,0.945269919506,0.0120126,0.130774,0.0562848,188.774,2121.41
"100",0.298863366647,0.776050091735,0.933230829271,0.0343309,0.298702,0.0691027,150.357,2064.47
"101",0.544585069533,1.30474067444,0.9568533686,0.340076,0.753689,0.0441051,191.023,2112.22
"102",0.472718106976,1.11165024589,0.949185636136,0.212659,0.576312,0.0521509,170.246,2160.55
"103",0.614374940709,1.76959519671,0.952910930276,0.607769,1.13428,0.0482338,177.467,2095.98
"104",0.6237344499,1.8586678141,0.953922632951,0.650383,1.20539,0.0471727,187.425,2093.38
"105",0.63490256426,1.92670865453,0.954409035357,0.761765,1.26886,0.0466629,188.456,2112.69
"106",0.265249599633,0.618097711701,0.944287196821,0.0279871,0.219663,0.0573249,176.276,2105.47
"107",0.838715374294,3.80104879263,0.961094291926,4.71305,3.2269,0.0396828,193.978,2115.46
"108",0.208472713113,0.458163134702,0.953623244063,0.0155283,0.141891,0.0474866,213.593,2087.76
"109",0.440652711158,1.06431780681,0.945309601288,0.139568,0.523685,0.0562428,168.501,2117.16
"110",0.447331578657,0.881960943031,0.960047887753,0.121588,0.434481,0.0407721,207.453,2062.68
"111",0.479078570762,1.21943001816,0.945464089082,0.161453,0.638739,0.0560794,170.066,2055.37
"112",0.182044292439,0.620243386892,0.924618110269,0.0144728,0.188294,0.0783745,152.726,2123.92
"113",0.0393534197328,0.346401440643,0.939266756902,0.00393385,0.0743653,0.0626558,171.681,2118.14
"114",0.554299806466,1.46824742978,0.95037811435,0.338261,0.863471,0.0508954,173.019,2078.29
"115",0.627086556092,1.96264702175,0.947784898627,0.719413,1.28296,0.0536277,164.918,2109.99
"116",0.474374798393,1.21125230347,0.943386558669,0.166136,0.631201,0.0582792,161.302,2074.45
"117",0.381172382048,0.870001102972,0.945758567591,0.0822015,0.385862,0.055768,171.978,2118.15
"118",0.356315149213,0.944612144972,0.932763864334,0.0667355,0.403816,0.0696032,153.14,2115.25
"119",0.347905827087,0.965983350343,0.928533680736,0.0681696,0.407538,0.0741486,149.002,2144.31
"120",0.508711165775,1.29113477715,0.949991594856,0.280257,0.706823,0.0513021,182.449,2151.05
"121",0.296947638277,0.782142789196,0.93464871312,0.0341158,0.297607,0.0675845,164.887,2076.25
"122",0.522158246827,1.43571222867,0.944212739025,0.264676,0.805456,0.0574038,166.19,2089.22
"123",0.502475083769,1.02712338393,0.962096532782,0.233769,0.554007,0.0386405,208.064,2114.56
"124",0.172610559167,0.537211937105,0.933711889446,0.0120601,0.159017,0.0685874,159.047,2093.84
"125",0.523413938524,1.25266217768,0.953060357577,0.265282,0.7026,0.048077,175.873,2088.78
"126",0.916159390432,4.98381308423,0.961925504524,9.15519,4.60404,0.0388183,187.535,2106.33
"127",0.452648369148,1.13514295565,0.943500616075,0.166432,0.57032,0.0581583,165.281,2138.28
"128",0.444377925606,0.825973919998,0.963885418899,0.123535,0.403159,0.0367829,227.976,2079.42
"129",0.36271625635,0.836214775481,0.945356919237,0.0723215,0.357952,0.0561927,178.029,2132.66
"130",0.297981720009,0.729841045561,0.939174311489,0.0358015,0.278305,0.0627542,164.572,2087.27
"131",0.536142520309,1.4082192985,0.95082563458,0.322444,0.804181,0.0504246,183.487,2118.04
"132",0.419570481101,0.816342777202,0.959049928383,0.111577,0.383463,0.0418121,206.724,2114.27
"133",0.668027048744,1.94042350033,0.961802870511,1.12386,1.33445,0.0389458,204.265,2145.6
"134",0.267042862006,0.570762261034,0.950156114164,0.0293426,0.202262,0.051129,189.635,2118.35
"135",0.400925061173,1.09533847748,0.932407349738,0.100015,0.506741,0.0699855,152.114,2117.56
"136",0.372768241584,0.92310943292,0.939646149762,0.0661981,0.40446,0.0622519,164.555,2071.27
"137",0.794241775592,3.17735097909,0.960722056199,3.02034,2.56286,0.0400701,192.604,2099.83
"138",0.317560705116,0.758105354442,0.940707111135,0.0460211,0.300037,0.0611234,164.984,2111.66
"139",0.561870459259,1.31087219607,0.961473914139,0.371848,0.775066,0.0392878,208.968,2094.87
"140",0.843406306357,3.08409646009,0.975235679952,4.79287,2.62591,0.0250761,252.067,2115.81
"141",0.705433728333,2.38465216808,0.955703807796,1.3034,1.72651,0.0453072,179.916,2081.39
"142",0.543688538614,1.2085083,0.960844627316,0.317054,0.696207,0.0399426,199.074,2093.31
"143",0.576428841547,1.62201732679,0.949762516515,0.491965,0.985215,0.0515433,174.687,2135.55
"144",0.355818835438,0.92343089226,0.934894817013,0.068591,0.393679,0.0673213,157.188,2127.97
"145",0.627339951048,1.95058162576,0.949416752734,0.714921,1.27426,0.0519074,171.254,2109.25
"146",0.141269162963,0.50885513702,0.930574686627,0.00927178,0.141311,0.0719529,153.07,2095.64
"147",0.305206235103,0.878733136331,0.924978652195,0.0412888,0.343216,0.0779846,145.79,2103.46
"148",0.597524883109,1.58202182987,0.956802030404,0.567182,0.988495,0.0441588,188.468,2124.44
"149",0.354084296152,0.826798773382,0.942984228556,0.0553526,0.349772,0.0587057,167.829,2067.65
"150",0.920637539312,5.23614677126,0.957056076846,9.20347,4.86354,0.0438933,170.262,2091.75
"151",0.198477952834,0.695263543542,0.917116932262,0.016906,0.220878,0.0865203,139.557,2117.97
"152",0.361875441256,0.890391970436,0.939508393044,0.0733004,0.382703,0.0623985,163.655,2134.19
"153",0.125177818989,0.546670151565,0.921188234997,0.00786624,0.147243,0.0820909,147.387,2087.78
"154",0.669480864492,2.0433398923,0.956714131301,0.997286,1.41126,0.0442506,182.117,2098.68
"155",0.226668782643,0.496951819201,0.950798675889,0.0213916,0.161845,0.0504529,191.161,2132.12
"156",0.573243783815,1.60343562544,0.949795040679,0.466477,0.969364,0.0515091,174.953,2127.73
"157",0.426975867649,0.946380771542,0.949754776386,0.13298,0.454327,0.0515515,173.638,2141.5
"158",0.37250702537,1.04144665563,0.929984282251,0.0729884,0.457962,0.0725876,154.732,2099.62
"159",0.433467259245,0.903736096949,0.954507008338,0.141675,0.437233,0.0465603,185.023,2146.06
"160",0.016059154123,0.3369632701,0.936466571368,0.00303445,0.0689448,0.0656415,162.375,2096.9
"161",0.20141675028,0.619453894412,0.928346964705,0.0182046,0.196421,0.0743497,149.406,2138.87
"162",0.135207773178,0.458791913837,0.937643755899,0.00849499,0.124388,0.0643852,165.223,2090.04
"163",0.608572856558,1.81278943705,0.950047300409,0.622278,1.15317,0.0512435,173.866,2118.84
"164",0.82833015087,3.69864292124,0.957819712511,3.75456,3.10588,0.0430957,179.483,2069.61
"165",0.308165498659,0.673592425366,0.948112965595,0.0413651,0.259465,0.0532816,185.492,2111.3
"166",0.529540909699,1.07680709955,0.967422374647,0.31588,0.602791,0.0331201,247.233,2140.25
"167",0.535855982219,1.36306793798,0.952420743791,0.297445,0.777987,0.0487484,183.952,2092.89
"168",0.75261766877,2.8329506528,0.95704469439,2.32438,2.17508,0.0439052,183.953,2132.76
"169",0.266954128881,0.743907742624,0.930496642113,0.0297116,0.268093,0.0720368,157.101,2114.12
"170",0.090709512814,0.434373535546,0.933510499313,0.00525466,0.105891,0.0688031,169.072,2067.52
"171",1.10025764303e-05,0.350706480721,0.930818467207,0.00257706,0.0691854,0.071691,159.051,2091.04
"172",0.371410546174,1.00704827258,0.930316865953,0.0613469,0.443711,0.07223,146.099,2041.68
"173",0.0654006948489,0.451843222778,0.92370677766,0.00494861,0.105844,0.0793606,149.277,2110.18
"174",0.603840822001,1.79718765464,0.949837455795,0.582849,1.13538,0.0514644,175.216,2111.87
"175",0.62634483897,1.85761852455,0.953837036337,0.780097,1.20967,0.0472624,183.876,2143.45
"176",0.260326987596,0.652839660989,0.93820793556,0.0253042,0.231744,0.0637837,160.402,2080.92
"177",0.62705563134,1.77151699512,0.957007797922,0.740858,1.15383,0.0439437,189.894,2126.26
"178",0.466902717426,1.03245106668,0.954177514327,0.156326,0.527877,0.0469056,187.67,2083.68
"179",0.457985931124,1.13858301801,0.944795827854,0.141134,0.576659,0.0567864,167.82,2071.48
"180",0.466419453345,1.00308667641,0.957053614394,0.170623,0.510806,0.0438959,202.068,2116.74
"181",0.499260722568,1.18364798601,0.951453936168,0.209875,0.639495,0.049764,174.857,2082.43
"182",0.284039977513,0.787070200844,0.929634875552,0.0315829,0.293925,0.0729634,153.421,2082.87
"183",0.467093464487,1.22064478076,0.940278164957,0.174969,0.629877,0.0615795,155.025,2108.91
"184",0.617676053711,2.05562054672,0.942460958406,0.656427,1.32725,0.0592608,160.931,2105.76
"185",0.839957206046,4.55702686174,0.944565602529,4.7589,3.88314,0.0570301,157.406,2104.19
"186",0.485494850944,1.31758404262,0.94184585352,0.228851,0.697834,0.0599137,167.043,2147.94
"187",0.161867489376,0.57378426733,0.925521928221,0.0126214,0.167355,0.0773975,148.666,2134.38
"188",0.202115052496,0.530983918768,0.941472026875,0.0160598,0.165848,0.0603106,173.007,2106.59
"189",0.203096030068,0.604262904459,0.930969533058,0.0149028,0.191754,0.0715287,153.002,2072.05
"190",0.401779268501,1.02121512978,0.939137925399,0.100467,0.471165,0.0627929,163.014,2121.05
"191",0.607975529059,1.61535583002,0.959688753823,0.630738,1.02241,0.0411463,204,2132.03
"192",1.0352060776e-05,0.373671532963,0.92569937966,0.00240444,0.0743045,0.0772057,152.788,2066.85
"193",0.26915297278,0.787311527629,0.925021434511,0.0292433,0.286886,0.0779384,146.287,2096.1
"194",0.402844026254,1.18746361576,0.924849985899,0.11106,0.553513,0.0781237,142.132,2139.64
"195",0.0517446372624,0.387642241922,0.933341653192,0.00428893,0.0867168,0.068984,161.409,2107.55
"196",0.359172309773,0.798016878774,0.94752495867,0.0674866,0.339101,0.053902,180.398,2120.9
"197",0.295847530108,0.720865497686,0.938924535338,0.0365772,0.274342,0.0630202,160.426,2097.81
"198",0.474285272919,1.35711025994,0.933759117791,0.192814,0.709898,0.0685368,148.538,2116.35
"199",0.567816660473,1.37565431819,0.958844506084,0.347849,0.822275,0.0420264,195.213,2053.95
"200",0.370358889472,0.78624946785,0.950199234373,0.058897,0.340995,0.0510836,180.282,2044.49
"201",0.24268476157,0.542481627731,0.947631913356,0.0231818,0.18402,0.0537891,177.42,2108.04
"202",0.442118289932,0.954829353218,0.954077486744,0.147973,0.46807,0.0470104,190.8,2137.74
"203",0.234616059431,0.581717483416,0.941410417098,0.0193119,0.19507,0.0603761,168.456,2070.89
"204",0.558583370143,1.46120325959,0.951345488792,0.371861,0.864858,0.049878,172.777,2096.1
"205",1.08281142985e-05,0.282907773715,0.946630585802,0.00230562,0.0533725,0.0548464,200.494,2068.25
"206",0.166839756376,0.454020911567,0.94581661254,0.0123366,0.129932,0.0557066,189.12,2127.92
"207",0.389241785178,0.851250738138,0.949003858004,0.0838681,0.382338,0.0523424,176.901,2103.01
"208",1.07383438806e-05,0.400898507616,0.919857556032,0.00250832,0.0801467,0.0835365,148.739,2079.63
"209",0.819816408749,3.24837432706,0.965593558195,4.12837,2.69748,0.0350123,204.485,2129.39
"210",0.359983307686,0.871531536559,0.940363480486,0.0738493,0.373373,0.0614888,163.293,2141.54
"211",0.418421200338,0.907563162707,0.952060785239,0.0974153,0.427683,0.0491264,186.84,2070.51
"212",0.145154817482,0.475302751688,0.937137443801,0.00973131,0.131855,0.0649253,164.546,2105.08
"213",0.374619189738,0.667776980998,0.963012354398,0.0767305,0.28715,0.037689,237.621,2127.66
"214",0.304127405799,0.734855146935,0.940453130346,0.0378187,0.283036,0.0613935,168.262,2088.89
"215",0.642226443449,1.95624316089,0.953848070312,0.737707,1.3025,0.0472509,181.421,2079.73
"216",0.537773619665,1.25597505022,0.958013102757,0.342653,0.717417,0.0428938,195.952,2134.89
"217",0.67020528067,2.3058094989,0.949178165127,0.926942,1.59619,0.0521588,171.275,2070.04
"218",1.01102358571e-05,0.328233406467,0.936191265429,0.00299244,0.0638121,0.0659355,171.381,2144
"219",0.613280229552,1.5557882072,0.962772084837,0.540233,0.991362,0.0379386,210.942,2068.23
"220",0.352532059018,0.793828410115,0.945417577125,0.0570054,0.334432,0.0561286,171.059,2082
"221",0.391432944682,1.02475648006,0.934640124225,0.0920844,0.466483,0.0675937,151.535,2117.21
"222",0.374492417106,0.980708822458,0.933837548423,0.0794462,0.43343,0.0684528,151.276,2118.27
"223",0.527176196432,1.0033282805,0.969933574092,0.243439,0.558997,0.0305277,255.733,2063.56
"224",0.336352519846,0.649202005041,0.955719601769,0.05112,0.262641,0.0452907,198.899,2099.89
"225",0.567160679088,1.58984704235,0.948568884063,0.378083,0.95313,0.0528009,172.016,2077.11
"226",0.336814159357,0.688113842668,0.952573383005,0.0508042,0.279193,0.0485881,193.098,2096.36
"227",0.495928260432,1.30010728144,0.943620735425,0.192552,0.701139,0.058031,161.193,2060.16
"228",0.400539175406,0.963564449158,0.942563051381,0.0972818,0.443382,0.0591525,164.43,2114.69
"229",0.738649525072,2.95170989911,0.949889749779,1.79938,2.23039,0.0514094,170.496,2086.74
"230",0.392027797882,0.880027563075,0.948503776874,0.0846186,0.396491,0.0528695,182.479,2100.3
"231",0.401996740077,0.934252121001,0.945521258297,0.0925661,0.430045,0.0560189,170.638,2096.47
"232",0.30218642986,0.774437558579,0.934821356115,0.0414292,0.299203,0.0673998,154.967,2117.67
"233",0.0225137269854,0.402839083561,0.924112557534,0.00338784,0.0849569,0.0789214,150.562,2111.22
"234",0.486491946608,1.24616282853,0.944379888151,0.210394,0.661868,0.0572268,162.483,2115.75
"235",0.332822643095,0.707726577653,0.949142603375,0.0549414,0.286405,0.0521962,180.025,2128.82
"236",0.301464774828,0.793233775481,0.933253214467,0.0434957,0.305879,0.0690787,155.963,2136.1
"237",0.62395732511,1.81632531659,0.95270100041,0.64818,1.18061,0.0484542,173.517,2088.13
"238",0.298769579552,0.850671892813,0.926049811937,0.0369299,0.328105,0.0768273,146.486,2086.98
"239",0.157307959488,0.648967688595,0.912979753958,0.0117728,0.189108,0.0910416,138.952,2119.62
"240",0.602651925709,1.94193621475,0.942689849324,0.618429,1.22762,0.0590179,161.545,2129.78
"241",0.310030078924,0.886020957426,0.925099464763,0.0380478,0.349594,0.077854,143.916,2062.4
"242",0.72443322755,2.50302631534,0.958880163206,1.6234,1.8544,0.0419892,192.032,2100.16
"243",0.640665288687,2.22444763062,0.939062368875,0.766742,1.48606,0.0628734,146.276,2084.04
"244",0.45539723037,1.06373768007,0.950241301254,0.154189,0.534182,0.0510393,183.469,2112.05
